id,document,tag,content
429,P6_GMT20220720.odt,Linkage option unclear,"I prefer to choose distance because even though I had read about NUTS, but I don't know the exact meaning."
430,P6_GMT20220720.odt,Linkage option clear,"Okay, so multiples of 10km ..."
431,P6_GMT20220720.odt,Linkage option clear,"Temporal unit: month ... then, the mean."
432,P6_GMT20220720.odt,Moderator Assist,"MODERATOR: The file that you uploaded in step 1 only has a few days, so if you select months you will only get a single value."
432,P6_GMT20220720.odt,Temporal unit not viable,"MODERATOR: The file that you uploaded in step 1 only has a few days, so if you select months you will only get a single value."
433,P6_GMT20220720.odt,Temporal unit not viable,"Oh, okay so days then, that is true, thanks."
434,P6_GMT20220720.odt,Additional features,"Yeah, it would be great that when you upload the file you could see like the head of the table here. I don't know if it is like this or not now, but maybe it is this one, the one that you sent."
436,P6_GMT20220720.odt,Export fine,I will wait for the output ... (The participant reads the step 3 linkage success banner)
435,P6_GMT20220720.odt,Filename not good,"The interactive report ... Okay, so export to downloads ... I opened the ZIP file ... I got an error in my computer ..."
437,P6_GMT20220720.odt,Moderator Assist,"MODERATOR: Oh, you can click on skip since you already have everything there."
438,P6_GMT20220720.odt,Output content clear,I guess this is like a summary of all the files included in the ZIP file.
439,P6_GMT20220720.odt,Task confusion,Is it only to explore this report? Okay ... Can I go on to task 3?
440,P6_GMT20220720.odt,Moderator Assist,"MODERATOR: Maybe you could explore the report in more detail. For example, by reading a couple of paragraphs and interacting with it."
441,P6_GMT20220720.odt,Text or feature improvement,You could add an index in the beginning to go directly to the section that you need. This feature could be useful for more experienced people that might want to skip the introduction and go directly to the data exploration and resulting figures.
442,P6_GMT20220720.odt,Data table structure confusing,"I think I need to figure out the difference between events A, B, C and D. Maybe I need to read everything to understand it ... I'm not sure."
443,P6_GMT20220720.odt,Report helpful,"Oh here, this is the thing I meant in the beginning with the index to navigate to specific sections."
444,P6_GMT20220720.odt,Filter table useful,"Okay I will try to search in the table, this is interesting in case the categories are spelled wrong."
445,P6_GMT20220720.odt,Report helpful,"Okay, here you have the index to go directly to what you want."
446,P6_GMT20220720.odt,Plot not clear,"Why is it different when you click 2 times the legend? Is there something wrong here? Maybe not ... I am trying to understand this ... Okay, some boxes appear or disappear ... It would be good that you can see all at the same time when they are activated. Because if not I do not know what I'm looking at when I have all of them active."
447,P6_GMT20220720.odt,Text or feature improvement,"Maybe, you can show the first figure from the beginning and then you click on the other figures to change them."
448,P6_GMT20220720.odt,Usable tool and data,"Yes, I think that I am going to look at the CSV files in the ZIP file. Yes, Ithink it would be very useful if this tool can do the linkage for you and you don't have to go to each webpage and get the data that you need."
449,P6_GMT20220720.odt,Usable tool and data,This can do it for you.  If the data sources are from Copernicus and EEA I think they are very reliable sources so Ithink I would be confident in using this tool.
450,P6_GMT20220720.odt,Step 2 flow unclear,For me step 2 is difficult to understand ...
451,P6_GMT20220720.odt,Data available comment,I thought that you could link your environmental data with respiratory or cardiovascular diseases. So do you have access to health data or do we have to upload it? That is what I am thinking. Would this interface include the epidemiological records for different diseases in different countries?
452,P6_GMT20220720.odt,Data available comment,So then maybe if you need to upload the health data you need to explain how the input events file should look like. Maybe the information is already there but I am not sure where to find it.
453,P6_GMT20220720.odt,Step 2 flow unclear,"Besides step 2, the other steps are clear."
453,P6_GMT20220720.odt,Linkage process clear,"Besides step 2, the other steps are clear."
455,P6_GMT20220720.odt,"Easy, time saving and better",I do not have a lot of expertise in this but I think it is quite easy to use and user-friendly.
456,P6_GMT20220720.odt,"Easy, time saving and better",So I think everybody can do it. If you read all the information in detail I think you can understand everything but I did not have a lot of time today.
457,P7_GMT20220715.odt,Text consistent,We have some nice little graphics here with a cross-section of the country with the time series of yeah some environmental data. That is cool.
458,P7_GMT20220715.odt,Text consistent,Okay that is fine.
459,P7_GMT20220715.odt,Dataset structure clear,"Okay so event A, these are two different events. These could be like the flare events or whatever health outcome."
460,P7_GMT20220715.odt,Dataset structure clear,"Oh sorry, it was the same flare event ... Oh yes it is the same flare event but at different lags. Then, these are all the environmental data."
461,P7_GMT20220715.odt,Data upload clear,"Okay, so we can upload our own data here or we can edit the table below by clicking on the cell and so on. Let me see ... by clicking ... Okay ... So event A, longitude, latitude ... Let's just keep it as it is as I am not 100% sure what to change. So Iunderstand what this is ... the name of the event, longitude, latitude ..."
462,P7_GMT20220715.odt,Data upload clear,"What does this export button do? Let me see ... Okay, yeah. This is how the data needs to look like if we were to input the data ourselves."
463,P7_GMT20220715.odt,Data upload clear,"Okay, that is fine, the upload was successful."
464,P7_GMT20220715.odt,Linkage option unclear,"Okay, let me see ... This is a specific longitude and latitude point, what if you just wanted the square region here or something like that? I will keep going and try to understand it later."
465,P7_GMT20220715.odt,Linkage option clear,Okay so it is just how you get the metadata.
466,P7_GMT20220715.odt,Task confusion,"Sorry, let me check what I was supposed to do again. Oh, okay."
467,P7_GMT20220715.odt,Linkage option clear,This is just metadata stuff.
468,P7_GMT20220715.odt,Linkage option clear,Let's just leave it as it is with input.
469,P7_GMT20220715.odt,Linkage option clear,"Let's just select distance ... Oh, okay okay, I see. So we have this coordinate in the input and ..."
470,P7_GMT20220715.odt,Linkage option unclear,"Let's try to click on the ""area"". I have no idea what NUTS means but let's check the information link here."
471,P7_GMT20220715.odt,Linkage option clear,"I guess it lets you pick ... Okay, NUTS-2 for all these countries. I am not 100% sure what this is but it would probably not be that bad if I spend some time looking at it."
472,P7_GMT20220715.odt,Linkage option clear,Let's just go with the circle.  Radius of 10km ... Let's make that 20km.
473,P7_GMT20220715.odt,Linkage option clear,Temporal unit let's say day and mean for the aggregation method.
474,P7_GMT20220715.odt,Linkage option clear,I take it that it draws a circle around the events at this date and then I ask for the temporal unit.
475,P7_GMT20220715.odt,Step 2 flow unclear,"Going through this in order now, the thing that confused me is that the lat/lon point was a very specific coordinate. Maybe it is because I read it too fast but step 1 left me thinking, if I want a specific region what do I do? I found out later that you could by drawing a circle around that region. That makes sense."
476,P7_GMT20220715.odt,Step 2 flow unclear,"Anyways, let's just link ... Oh wait, what am I missing? I forgot to upload the metadata there, okay."
477,P7_GMT20220715.odt,Linkage process clear,"Now I can link it, okay. It makes sense."
478,P7_GMT20220715.odt,Linkage process clear,"I think so ... If I was doing it a second time, now that I have looked at the whole thing, it makes a lot more sense now and it would be faster and easier."
479,P7_GMT20220715.odt,Export fine,It takes a few seconds and then I can export the output.
480,P7_GMT20220715.odt,TTL not familiar,I  am not sure what a TTL file is but let's just open these files up. Let's make this a bit bigger. I am not sure what TTL file is ...
481,P7_GMT20220715.odt,CSV output clear,These are the events with all the environmental stuff.
498,P7_GMT20220715.odt,Dataset structure clear,"That is interesting. That is fine, it makes sense that different regions have different data but these two events should be in the same region."
498,P7_GMT20220715.odt,CSV output clear,"That is interesting. That is fine, it makes sense that different regions have different data but these two events should be in the same region."
499,P7_GMT20220715.odt,CSV output inconsistent,There is a little bit of inconsistency there because they are in different months.
483,P7_GMT20220715.odt,Filename not good,"Okay, so this CSV file is marked as sdev so it must be the standard deviation of the data I guess."
484,P7_GMT20220715.odt,Filename not good,"I don't know what ""normals"" means from the top of my head but it probably explains it somewhere."
485,P7_GMT20220715.odt,CSV output clear,"Let's have a look at the data. Okay, so this is the real data, that is fine."
487,P7_GMT20220715.odt,CSV output clear,The CSV file marked as sdev is the standard deviation of the data I guess.
486,P7_GMT20220715.odt,Filename not good,The CSV file marked as normals could be the z-statistic but I am not sure.
488,P7_GMT20220715.odt,Task confusion,"Okay, so this is the interactive report ... What do I need to do? Let me go back to the tasks."
490,P7_GMT20220715.odt,Report helpful,"So we have some metadata here with different tabs I can explore. Okay, this is just a dictionary of the data and the input data."
491,P7_GMT20220715.odt,Processing steps great,"Processing steps ... Okay, so this is to check if I have done everything right and I can also check the input again."
492,P7_GMT20220715.odt,Processing steps great,This is the step by step linkage process which is fine. I will skip ahead.
493,P7_GMT20220715.odt,Filename not good,"Okay, so this explains what the files I was looking at. It might be better if you call them ""mean"" because ""normal"" can mean a few things. Okay, so this CSV file is about the means."
495,P7_GMT20220715.odt,CSV output inconsistent,"Maybe I am misunderstanding this ... So I don't see ""AsInPM10"" in the raw data, it is only in the sdev and normal files. There is PM10 here ... Okay ... There seems to be some inconsistency in the columns unless I'm misunderstanding something."
496,P7_GMT20220715.odt,CSV output inconsistent,That could be a glitch or something I'm misunderstanding. I will assume these are correct. Event B and C ... There is a value for C here but not for B ... Is this the same? Let me check the values.
497,P7_GMT20220715.odt,CSV output inconsistent,"I have July and August for event B monthly value but there is no daily data ... Again I am not sure if there is a mistake there or if I am misunderstanding something. Because my understanding is that this is the aggregated data I asked for and the normals and sdev should be a further aggregated dataset, which is telling me the average should be ... I am not sure about this, this would be my understanding of it. I am not sure."
500,P7_GMT20220715.odt,Text or feature improvement,"Maybe the explanation about the normals is what I am missing here, and then about the area mentioned."
501,P7_GMT20220715.odt,Text consistent,"The variables are all links. Let's check the links out of interest. Okay they link to Copernicus, which is good but for now I am not going to read all of that. It is good the links have some information there."
502,P7_GMT20220715.odt,Report helpful,"Data sharing ... Okay, this is all fine."
503,P7_GMT20220715.odt,Dataset structure clear,"Okay, so here we have the data table ... With the events ID: A, B, C and D ... The dates and lags ... One, two, three days before the event ... The other columns are the covariates, the Z-scores for each ..."
504,P7_GMT20220715.odt,Dataset structure clear,"Okay, the data table has the raw values but it is colour coded by whether it is above or below two standard deviations. That is pretty handy, it is fine."
505,P7_GMT20220715.odt,Dataset structure clear,"You might be able to see some trends for some outlier events ... I don't see trends here though, at least related to statistically significant values ..."
506,P7_GMT20220715.odt,Additional features,"Let's type B in the filter input ... It does not do anything ... Maybe I need to put it into inverted commas ... Oh, wait. So I thought it would just isolate the B events. Oh for its column values ... If I type CO what happens ... What if I type A?"
507,P7_GMT20220715.odt,Filter table useful,"Oh yeah it works, maybe I did not notice that before. That makes sense, this is filtering out whatever values I input."
509,P7_GMT20220715.odt,Additional features,"I want to see if Ican type more than 2 ... Oh, it does not work, it is fine as it is only a simple way to isolate the events, that's fine."
508,P7_GMT20220715.odt,Filter table useful,Filtering is handy.
510,P7_GMT20220715.odt,Report helpful,"Okay, if I wanted I could click these buttons to get more information about the background of the data but I am not going to read through all of it. Oh, actually I might get extra information about the data as I go along."
511,P7_GMT20220715.odt,Plot clear,"So the background button, this is kind of handy. Let's look at the plot first. The plot presents the concentration of pollutants related to these events."
512,P7_GMT20220715.odt,Plot clear,Maybe I can't see it ... Oh these are the boxes ... This button changes the weather variable in the background. The colour bar tells us the scale of the colours for the weather variables. We can remove the pollutants as we see or need to.
513,P7_GMT20220715.odt,Plot clear,"Okay, let me have a look again ... Okay, so these lines are the mean values per lag and the boxplots show us the variability."
514,P7_GMT20220715.odt,Plot not clear,I did not see that at first.
515,P7_GMT20220715.odt,Plot clear,"For example here, we only have a line meaning that there is probably only a single value that corresponds to these means. Then we see boxes that show the variability, this is pretty handy."
516,P7_GMT20220715.odt,Plot clear,"Let's say I want to look at PM2.5 or PM10 ... Then, I have PM10. Okay that's pretty cool, great."
517,P7_GMT20220715.odt,Plot clear,"The z-score figure has two horizontal lines which are sort of like confidence intervals, actually +2 and -2 sdev for a specific variable."
518,P7_GMT20220715.odt,Plot clear,The plot works the same way ... I can click on the boxes to display the boxplots as before.
519,P7_GMT20220715.odt,Plot clear,"Okay, this is for each event, let's try A. Okay, B ... Then of course these events are ..."
520,P7_GMT20220715.odt,Plot clear,We asked for a 0 day lag here but there we have the 8 lag so these values must have been specified from the start.
521,P7_GMT20220715.odt,Plot clear,"I think I did not pay much attention at the start. Yeah, okay we started with a 7 day lag, okay. That is why it is only displaying starting from the 7th day lag."
522,P7_GMT20220715.odt,Report helpful,It all seems pretty cool.
523,P7_GMT20220715.odt,Dataset structure clear,"The data table seems very handy in particular, I like this."
524,P7_GMT20220715.odt,"Easy, time saving and better","It seems pretty easy to use and very intuitive, I think."
525,P7_GMT20220715.odt,Use data but draw own plots,For my purposes as a statistician I would just say that I would probably draw my own plots with the dataset instead of using the plots provided. I would probably be more comfortable doing that.
526,P7_GMT20220715.odt,Report helpful,But this can be very good for medical researchers who do not have experience drawing plots. So that is good.
527,P7_GMT20220715.odt,Usable tool and data,I would think so but let's have a look at the data.
530,P7_GMT20220715.odt,Files not useful,The normals and sdev variables might not be that useful to me because I can compute them myself.
529,P7_GMT20220715.odt,Usable tool and data,The raw table is fine. It is in wide format which is the format I would like it in.
531,P7_GMT20220715.odt,CSV output inconsistent,There are a lot of missing values but I think this is not something you can fix. This is just how the data is. which is unfortunate.
532,P7_GMT20220715.odt,Dataset structure clear,"In terms of the structure of the data, it all seems pretty good. I don't think I have any issues here."
533,P7_GMT20220715.odt,Files not useful,"Again, I would not use the sdev and normals anyway if I was going to do an analysis."
534,P7_GMT20220715.odt,CSV output inconsistent,I am still not sure what it actually means as there seems to be some inconsistency with column headers. It seems there are some inconsistencies of what is available and what not. There were no values for that variable but we still have it in the aggregates.
535,P7_GMT20220715.odt,CSV output inconsistent,"For example, there are no C6H6 values here but we have them in the normals. I am not sure what is going on there or if there is a glitch."
536,P7_GMT20220715.odt,Usable tool and data,"Otherwise, the actual data is good though. This is the main thing at least for my purposes so I am happy with this."
537,P7_GMT20220715.odt,Complete output,"For my purposes, I don't think so. It is one of those things that if I actually sat down to do an analysis, I might think of things as I come to it. I think this is good, it is all I need."
538,P7_GMT20220715.odt,Report helpful,The plots are a nice quick way to get a quick look at the data. It is nice to have it here anyway to quickly look at things.
539,P7_GMT20220715.odt,Use data but draw own plots,Even though I would draw my own plots.
540,P7_GMT20220715.odt,Complete output,"I am trying to think if there would be another plot I would do ... No, this is fine to be honest"
541,P7_GMT20220715.odt,Complete output,I think this is really good. This is all very helpful and it seems very complete to me.
541,P7_GMT20220715.odt,Report helpful,I think this is really good. This is all very helpful and it seems very complete to me.
542,P7_GMT20220715.odt,Complete output,You have all this information here and the links for further information if you wanted. It would be a big thing to sit through but it is good that it is there.
543,P7_GMT20220715.odt,Report helpful,"You have all the proper warnings and all. Everything seems very transparent and organised, which I like a lot."
544,P7_GMT20220715.odt,Usable tool and data,The data is in the format I need.
545,P7_GMT20220715.odt,Report helpful,The figures are nice to have just as a quick look at the data.
546,P7_GMT20220715.odt,Report helpful,Contact information is great to have in case you have any questions.
547,P7_GMT20220715.odt,Usable tool and data,I do not have anything against this. It all seems very good.
548,P7_GMT20220715.odt,Linkage option unclear,Linking it was ... I struggled a little bit because I didn't quite understand the process at first.
549,P7_GMT20220715.odt,Linkage option unclear,"What am Isupposed to upload here? Because it seemed very specific at first. I don't want specific coordinates, I want a region or a country."
550,P7_GMT20220715.odt,Linkage option clear,"Obviously, when I got to that point I realised I could draw a circle around that event and pick this country with the NUTS code."
551,P7_GMT20220715.odt,"Easy, time saving and better","If I was to use this after the first time, Ithink this would be very easy to use."
552,P7_GMT20220715.odt,Usable tool and data,It is just that I stumbeled over the first time I used it but it seems very good.
553,P7_GMT20220715.odt,Usable tool and data,"Other than the normals and sdev inconsistency with the raw data, which I still cannot understand, the rest seems fine."
553,P7_GMT20220715.odt,CSV output inconsistent,"Other than the normals and sdev inconsistency with the raw data, which I still cannot understand, the rest seems fine."
555,P8_GMT20220720.odt,No preparation,There is the file you sent me earlier in the email which I have to do. I will save it on the desktop.
554,P8_GMT20220720.odt,No preparation,"Sorry, this was me not being prepared as I should have been."
556,P8_GMT20220720.odt,Moderator Assist,MODERATOR: You could use the example in step 1 if it is easier for you. The data is already there.
557,P8_GMT20220720.odt,Data upload clear,"Okay, I am happy to use that one. That makes more sense. Okay, 4 events then."
558,P8_GMT20220720.odt,Linkage option clear,"Okay, we can do data analysis."
559,P8_GMT20220720.odt,Step 2 flow unclear,"I am going to have recommended metadata. I am a bit lost here, okay so we have an event ... I do not understand terribly well. I will upload metadata anyway, why not? Okay ..."
560,P8_GMT20220720.odt,Linkage option clear,I will go the distance in km and 10km seems fine to me.
561,P8_GMT20220720.odt,Linkage option clear,I am interested in day to day environmental data.
562,P8_GMT20220720.odt,Linkage option clear,I am going to go with max for now ... Okay.
563,P8_GMT20220720.odt,Export fine,Now we are going to export it as CSV and TTL ... Okay that is the end of task 1.
564,P8_GMT20220720.odt,Export fine,"Okay, so I have to go to the ZIP file and extract the files, hopefully this is the intelligent thing to do."
565,P8_GMT20220720.odt,Data protection important,"We don't have to worry about personal data here because it is fake data, which is cool."
566,P8_GMT20220720.odt,Report helpful,This is the metadata about my data ... I think last time I got to choose if I wanted air pollution or weather ... Oh wait this is everything. That seems reasonable. It has a licence ... temporal resolution ... That all seems perfectly reasonable.
567,P8_GMT20220720.odt,Task confusion,Let me go back to the tasks ...
568,P8_GMT20220720.odt,Dataset structure clear,"So data which is probably more important ... Okay ... There is a table and also some charts. Event data and lag ... Event A, we have all these environmental variables. Now, interestingly I selected ""max"" as my aggregating method ..."
569,P8_GMT20220720.odt,Data table structure confusing,"The red are high values and the blue normally low values. I am slightly confused because this site does not seem to be smaller than the other one ... It could be because I am not a statistician. Red values are big if I understood them correctly so ... But that is not the case. Okay, this looks like a small value and not a big one. There is something I do not totally understand there."
570,P8_GMT20220720.odt,Data table structure confusing,"I do not remember setting the lag or length, perhaps I had the opportunity but I went for defaults. Interestingly, these are days going backwards from my event date with a lag 0."
571,P8_GMT20220720.odt,Data table structure confusing,"Some values don't exist prior to 13 days back from the event date and even more they don't exist for other periods. However, we have all these values for other variables like CO and others."
572,P8_GMT20220720.odt,Dataset structure clear,The whole period of interest is there.
573,P8_GMT20220720.odt,Additional features,"Okay, so we have a filter functionality here for the table. B ... Mmmm that may refer to the column, I will try it and see what happens. Okay, but there are no letters in any column so that does not work terribly well."
574,P8_GMT20220720.odt,Additional features,"Search the table for its column values ... Let's try NO, nothing comes up because there are no columns with the value NO in it. It does not seem very interesting to type in numbers and search for specific numbers."
575,P8_GMT20220720.odt,Filter table useful,"But I guess we could look for events ... Ah, I have it now! I understand what is going on here."
576,P8_GMT20220720.odt,Dataset structure clear,"I did not notice multiple events before, I understand it better now."
577,P8_GMT20220720.odt,CSV output inconsistent,You have data for 12 days prior to event  A but there is no data for event B for these variables because it was a different time around August 2011. Even less data for events C and D. This is the only explanation I can think of for the blank values there.
578,P8_GMT20220720.odt,Filter table useful,"I now understand what this ""B"" thing is for."
579,P8_GMT20220720.odt,Data table structure confusing,I will go with event A as it is the most interesting to me. I have already explained that I don't understand the blue and the red terribly well.
580,P8_GMT20220720.odt,Data table structure confusing,"I could look at this to understand if there is something going on. At the end they are just numbers so who cares about numbers, let's move on."
581,P8_GMT20220720.odt,Linkage option unclear,"I am still interested in what happened with my ""max"" selection but I can worry about that later."
582,P8_GMT20220720.odt,Plot clear,"Okay, so you have averaged the result across the 4 events A, B, C and D. Except of course that some of these things do not exist for some events."
583,P8_GMT20220720.odt,Plot clear,"Some of these purple ones might be better ... I wonder if you can turn the variables on and off ... I am tempted to click but ... Okay, so I thought the NO variables were the most interesting because they appear for all 4. I am going to leave all the ones with nitrogen ... Oh, I did not do that right I don't think."
585,P8_GMT20220720.odt,Plot clear,"I am looking at different nitrogen pollutants. I don't know what the background means, let's try to change that."
584,P8_GMT20220720.odt,Plot not clear,"Mmmm ... I don't know what that means, let me read the information here ..."
586,P8_GMT20220720.odt,Plot clear,"It looks to me that what is underneath is ... Okay I will try to change it ... Oh yeah, it is the background colour."
587,P8_GMT20220720.odt,Plot clear,Let me change to something that means something to me like solar radiation.
594,P8_GMT20220720.odt,Researcher's expertise,I am wondering why I would want to pick one of those and put it behind but I am not an environmental researcher. It could be that I want that or more than one. I am not sure why you have done it this way. It seems that you have preferred pollution. I have a lot of control over the pollution and I can do lots of stuff for them. But it seems that I can only have one weather related variable at a time for whatever reason.
589,P8_GMT20220720.odt,Plot clear,"Apparently solar radiation is high for this particular period here. The average solar radiation across all 4 events at each lag, if I understood correctly."
590,P8_GMT20220720.odt,Plot clear,I chose the NO because I had a reason for that. I am going to go here and choose the same again. I could have included O3 also so I can prove I understand again.
592,P8_GMT20220720.odt,Plot clear,"Okay, now I can look at this plot and say if there is something interesting happening in relation to these variables at a time that might be relevant to my event. If I was doing that I would probably ... This variable is the grey one ... There are medians ... My statistics are not grey so I don't know what could be interesting here. If I have understood correctly .... Okay, so this particular value of NO is the average of the 4 events 21 days prior to the lag prior to the event which is 0 in this case."
591,P8_GMT20220720.odt,Plot not clear,"Why don't I have some of these plots with data going back in time? There is probably a reason for that but I cannot think of what it is. Oh, okay I have solar radiation going back there for longer lags."
593,P8_GMT20220720.odt,open tag,"Now, we are completely outside my comfort zone because I am not used to working with z-scores believe it or not. I could think about it for a long time and get it but let's go on."
593,P8_GMT20220720.odt,Researcher's expertise,"Now, we are completely outside my comfort zone because I am not used to working with z-scores believe it or not. I could think about it for a long time and get it but let's go on."
595,P8_GMT20220720.odt,Plot clear,It is interesting that the solar radiation is 2 sdev and before we had the values. Z-scores are about how comfortable we are in the variability of the data.
596,P8_GMT20220720.odt,Researcher's expertise,"If I cared, Icare but not really."
597,P8_GMT20220720.odt,Plot clear,"This is a single event and I am looking at event A which was the one with more data. We have all the data. NO looks the most volatile. I presume you can change them on and off if I wanted. Yeah, okay."
603,P8_GMT20220720.odt,open tag,"So, I guess I said a few things I am confused about but now that I have finished I can tell you more about it."
598,P8_GMT20220720.odt,Researcher's expertise,"AS Imade clear, Iam not an environmental researcher so I would not know what to do with this data really."
599,P8_GMT20220720.odt,Real use case application,How would I work out if there is something interesting about this data ... I think I would have to export the data. I would use the data for some type of statistical analysis asking some of my colleagues.
600,P8_GMT20220720.odt,Usable tool and data,"All of the data is available, which is a way of looking at it. The data exists in CSV files and everything else which I can import to the analysis."
601,P8_GMT20220720.odt,Complete output,I don't think I would. All the data is there but I am not a statistician so Icannot judge that aspect.
601,P8_GMT20220720.odt,Researcher's expertise,I don't think I would. All the data is there but I am not a statistician so Icannot judge that aspect.
602,P8_GMT20220720.odt,open tag,I did discuss some of those things that Iwas confused about as we went faster as you would probably have expected.
604,P8_GMT20220720.odt,Linkage option unclear,"What did I miss? I still don't understand what happens when I pick ""maximum"". I don't know how this affected my data."
605,P8_GMT20220720.odt,Data table structure confusing,I am still confused by the red and the blue. I am probably not getting that.
606,P8_GMT20220720.odt,"Easy, time saving and better",It was definitely simpler than the last time.
607,P8_GMT20220720.odt,Text consistent,I definitely like the diagram because that confused me last time significantly.
608,P8_GMT20220720.odt,Step 2 flow unclear,"When it came to linking, I started to get a bit confused ... Metadata is fine ... I have all these options."
609,P8_GMT20220720.odt,Linkage option unclear,I don't know what happened when I selected max ... Oh maybe the aggregation method ...
610,P8_GMT20220720.odt,Linkage option unclear,Maybe the aggregation would be at the temporal scale like for months.
611,P9_GMT20220721.odt,Data upload clear,"Oh, where do I upload the file? Oh step 1, it seems here. So … “upload data table”, alright."
612,P9_GMT20220721.odt,Linkage option clear,I want to conduct data analysis and I will select minimum metadata.
613,P9_GMT20220721.odt,Data upload clear,Upload metadata ... I will do that.
614,P9_GMT20220721.odt,Linkage option unclear,I am not not sure what the NUTS areas mean. I will go for NUTS-3.
615,P9_GMT20220721.odt,Linkage option clear,"I could look it up here and check what they are. Okay, very good. NUTS-3 are all of these regions, I might change it to NUTS-2 then."
616,P9_GMT20220721.odt,Temporal unit not viable,I will select a year for the temporal unit and I am going to go for the minimum for the aggregation method.
617,P9_GMT20220721.odt,Moderator Assist,"MODERATOR: In step 1, you have selected only a few days for each event, so if you select ""year"" as the temporal unit you will only get a single data point for each event."
617,P9_GMT20220721.odt,Temporal unit not viable,"MODERATOR: In step 1, you have selected only a few days for each event, so if you select ""year"" as the temporal unit you will only get a single data point for each event."
618,P9_GMT20220721.odt,Linkage option clear,"Okay, I will go with days then."
619,P9_GMT20220721.odt,Linkage process clear,So far I'm managing to get through. I like the layout the way it is.
620,P9_GMT20220721.odt,Linkage process clear,I can go from part to part and I can get instructions of what I am doing as I go.
621,P9_GMT20220721.odt,Export fine,"I am going just to take a look at this. Okay, this is the data ... I have chosen what I wanted ... I am wondering why I got all of that data but I guess it is because I just want to do a data analysis. Well, I linked it anyway which was my first task to link it all together."
621,P9_GMT20220721.odt,CSV output clear,"I am going just to take a look at this. Okay, this is the data ... I have chosen what I wanted ... I am wondering why I got all of that data but I guess it is because I just want to do a data analysis. Well, I linked it anyway which was my first task to link it all together."
622,P9_GMT20220721.odt,Report helpful,I got the raw data file but I got this nice html file that has been put all together for me.
623,P9_GMT20220721.odt,Data table structure confusing,I won't know what data I am looking at in this table but I can see that if I knew what the data meant I could go and get it.
624,P9_GMT20220721.odt,Report helpful,The thing I like about the report is that it was very quick for me to get this report and it looks like a very comprehensive page that I am getting.
625,P9_GMT20220721.odt,Report helpful,"I can access the data table and the exploration etc. I presume that if I go through these parts in the index, it would bring me to the specific section so that I can get to different parts."
626,P9_GMT20220721.odt,Plot clear,"Okay, I want to push some of those things here ... The information in the boxes here tells me more about air parcels. A huge amount of data has been created for me that I can make sense of all of the data that is being shown in the charts."
627,P9_GMT20220721.odt,Plot not clear,"What is the difference between all of these plots ... I am wondering what these could be telling me. Should I be able to see all of them together or maybe that is what ""A"" is? Why do I need to see them all separately? That is what is coming into my mind."
628,P9_GMT20220721.odt,Report helpful,I can also check the contact information and send an email if I have any difficulties.
629,P9_GMT20220721.odt,Task confusion,So do you need me to explore anymore? There is lots of information here of what Ican do and see. I can see the licence and title here.
630,P9_GMT20220721.odt,Moderator Assist,"MODERATOR: If you don't mind, you could explore a bit more in detail in the metadata section of the report."
632,P9_GMT20220721.odt,Metadata section hard to see,"Oh, I did not spot that I could go in there to see this information."
633,P9_GMT20220721.odt,Report helpful,"Input data tells me what you did, data structure, data sharing ... Okay."
634,P9_GMT20220721.odt,Processing steps great,"The processing steps ... Oh very good, there is lots of data in here that I would have missed. Why did I not see that?"
634,P9_GMT20220721.odt,Metadata section hard to see,"The processing steps ... Oh very good, there is lots of data in here that I would have missed. Why did I not see that?"
635,P9_GMT20220721.odt,Text or feature improvement,I am wondering about each category ... When I click metadata in the index it brings me here ... I am wondering if there should be tabs instead of the buttons in a menu.
636,P9_GMT20220721.odt,Text or feature improvement,When I go down to data ... I see the tables here. When Igot down here I got the same mechanism here.
637,P9_GMT20220721.odt,Filter table useful,"I have spotted that I can search within the data table. I will search for ""2.5"", It allows me to get information there."
638,P9_GMT20220721.odt,Complete output,"My overall statement is that there is a lot of data, all very compactly and quickly created."
639,P9_GMT20220721.odt,Complete output,I also got the raw data in the spreadsheets if I wanted to take a look myself.
640,P9_GMT20220721.odt,Complete output,All the data is in the zip file which I could go through if I wanted.
641,P9_GMT20220721.odt,Usable tool and data,"Yes, I think my view on that would be that I have now got two tools: (1) that is allowing me to make my criteria for my selection known and a very usable interface for me to allow me to do that,"
642,P9_GMT20220721.odt,Report helpful,(2) I have now got a report that is very interactive that I can drill down on to see the result of those criteria I put in for my data.
643,P9_GMT20220721.odt,Report helpful,"I can search for it. I can understand the context. There is a lot of information about the context, the licence and the anonymisation, the raw data to back that up."
644,P9_GMT20220721.odt,Usable tool and data,"I could go back and change the constraints if I wanted to. Maybe I created something odd, maybe I did not have the constraints right but it was quite quick to change the constraints and redo that."
645,P9_GMT20220721.odt,Report helpful,"What I also could notice and I hope this is true, if I want to run another analysis I presume I get another webpage report. I could start comparing different analyses with different constraints."
646,P9_GMT20220721.odt,Complete output,What I really like and I would be confident about is that if I was to write a paper or something about this. I actually have that zip file to go back and check the data.
647,P9_GMT20220721.odt,Data protection important,You could imagine that for each publication that you would do  you could use that as your artefact because some journals would ask for the data to supply with it. Maybe it is in an anonymised state or a state that we might be able to publish if that is appropriate.
647,P9_GMT20220721.odt,open tag,You could imagine that for each publication that you would do  you could use that as your artefact because some journals would ask for the data to supply with it. Maybe it is in an anonymised state or a state that we might be able to publish if that is appropriate.
